datetime,min,max,mean,count,sum,std,median,majority,minority,unique,histogram,valid_percent,masked_pixels,valid_pixels,percentile_2,percentile_98,date
2021-01-01,0.2528917193412781,513304.625,28.141921997070312,193757.0,5452694.5,1796.7778799840564,3.6372880935668945,0.3550904393196106,0.2528917193412781,120091.0,"[[194643.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.2528917193412781, 51330.69140625, 102661.125, 153991.5625, 205322.0, 256652.4375, 307982.875, 359313.3125, 410643.75, 461974.1875, 513304.625]]",85.65,32620.0,194648.0,0.36612990498542786,103.86186218261719,2021-01-01
2020-01-01,0.2464996874332428,514497.09375,27.469249725341797,193757.0,5322359.5,1798.9540711202162,3.477874755859375,0.3379746079444885,0.2464996874332428,120110.0,"[[194643.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.2464996874332428, 51449.9296875, 102899.6171875, 154349.296875, 205798.984375, 257248.671875, 308698.34375, 360148.03125, 411597.71875, 463047.40625, 514497.09375]]",85.65,32620.0,194648.0,0.351404070854187,101.59625244140625,2020-01-01
2019-01-01,0.24680034816265106,768087.8125,30.16811180114746,193757.0,5845283.0,2568.0469232473147,3.531001329421997,0.3414023220539093,0.24680034816265106,119680.0,"[[194643.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.24680034816265106, 76809.0078125, 153617.765625, 230426.53125, 307235.28125, 384044.03125, 460852.8125, 537661.5625, 614470.3125, 691279.0625, 768087.8125]]",85.65,32620.0,194648.0,0.3414023220539093,96.1357421875,2019-01-01
2018-01-01,0.24723103642463684,687353.5625,29.325439453125,193757.0,5682009.0,2314.954859171124,3.5553324222564697,0.3467876613140106,0.24723103642463684,119697.0,"[[194643.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.24723103642463684, 68735.578125, 137470.90625, 206206.234375, 274941.5625, 343676.875, 412412.21875, 481147.5625, 549882.875, 618618.1875, 687353.5625]]",85.65,32620.0,194648.0,0.3467876613140106,97.76251220703125,2018-01-01
2017-01-01,0.24749059975147247,616207.5,27.565874099731445,193757.0,5341081.0,2113.5952781930605,3.4496240615844727,0.3391560912132263,0.24749059975147247,119671.0,"[[194643.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.24749059975147247, 61620.97265625, 123241.703125, 184862.4375, 246483.15625, 308103.875, 369724.625, 431345.34375, 492966.0625, 554586.8125, 616207.5]]",85.65,32620.0,194648.0,0.3391560912132263,90.52774810791016,2017-01-01
2016-01-01,0.24376744031906128,611363.625,27.48388671875,193757.0,5325195.5,2095.685090847382,3.4791767597198486,0.3419123589992523,0.24376744031906128,119699.0,"[[194643.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.24376744031906128, 61136.578125, 122272.9140625, 183409.25, 244545.59375, 305681.9375, 366818.25, 427954.59375, 489090.9375, 550227.25, 611363.625]]",85.65,32620.0,194648.0,0.3419123589992523,91.55276489257812,2016-01-01
2015-01-01,0.28271469473838806,432507.09375,25.5623779296875,193757.0,4952889.5,1564.9309090180307,3.9528865814208984,0.40211477875709534,0.28271469473838806,120401.0,"[[194643.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.28271469473838806, 43250.9609375, 86501.640625, 129752.3203125, 173003.0, 216253.6875, 259504.359375, 302755.03125, 346005.71875, 389256.40625, 432507.09375]]",85.65,32620.0,194648.0,0.40211477875709534,85.9561767578125,2015-01-01
2014-01-01,0.2874041497707367,780546.75,28.837650299072266,193757.0,5587496.5,2597.8517086238776,3.9066169261932373,0.39385277032852173,0.2874041497707367,120392.0,"[[194644.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.2874041497707367, 78054.9296875, 156109.5625, 234164.203125, 312218.84375, 390273.46875, 468328.125, 546382.8125, 624437.4375, 702492.0625, 780546.75]]",85.65,32620.0,194648.0,0.39385277032852173,84.46160888671875,2014-01-01
2013-01-01,0.2942751944065094,810178.8125,29.113245010375977,193757.0,5640895.0,2689.0194309450426,3.782620668411255,0.3802991211414337,0.2942751944065094,120384.0,"[[194644.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.2942751944065094, 81018.1484375, 162036.0, 243053.859375, 324071.6875, 405089.53125, 486107.40625, 567125.25, 648143.125, 729161.0, 810178.8125]]",85.65,32620.0,194648.0,0.38080063462257385,83.13265228271484,2013-01-01
2012-01-01,0.28276240825653076,785075.875,27.782123565673828,193757.0,5382981.0,2577.5372936196286,3.8594775199890137,0.3921143710613251,0.28276240825653076,120402.0,"[[194644.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0], [0.28276240825653076, 78507.8359375, 157015.390625, 235522.9375, 314030.5, 392538.0625, 471045.59375, 549553.1875, 628060.75, 706568.3125, 785075.875]]",85.65,32620.0,194648.0,0.3921143710613251,82.77625274658203,2012-01-01
